"","Campaign_ID","Target_Audience","Campaign_Goal","Duration","Channel_Used","Conversion_Rate","Acquisition_Cost","ROI","Location","Language","Clicks","Impressions","Engagement_Score","Customer_Segment","Date","Company"
"191547",327951,"Men 45-60","Brand Awareness",27,"Twitter",0.0602261318909913,9926,0.250303466177824,"Austin","English",17092.218,35417.088,118.05696,"Fashion","2022-07-09","Silk & Style"
"70099",952396,"All Ages","Brand Awareness",12,"Instagram",0.105254078795334,12543,18.3664398409117,"New York","English",58997.4,135574.4,451.914666666667,"Technology","2022-06-13","Silicon Saga"
"140379",399739,"Women 25-34","Market Expansion",15,"Pinterest",0.114109876319178,10132,11.9830195132586,"Austin","Spanish",6193.2156,14269.824,47.56608,"Food","2022-10-02","Feast Flavors"
"130789",476007,"Men 18-24","Brand Awareness",14,"Pinterest",0.0523295167370164,14184,6.25171846154487,"Las Vegas","English",10474.24,48844.8,162.816,"Technology","2022-08-11","Quantum Quirks"
"159953",346763,"Women 18-24","Increase Sales",12,"Twitter",0.218833643896469,11187,0.140642699354698,"Los Angeles","French",94621.66,178923,596.41,"Technology","2022-09-07","Quantum Quirks"
"26252",528610,"Men 25-34","Increase Sales",22,"Facebook",0.039147986050377,11398,25.4259836344595,"Las Vegas","English",26691.2448,134282.448,447.60816,"Home","2022-06-04","Domestic Dream"
"117574",849105,"Women 45-60","Product Launch",15,"Instagram",0.0384791124855653,10917,26.7606573348238,"Miami","English",16451.3536,64962.576,216.54192,"Fashion","2022-11-26","Fiber Fashion"
"70431",184155,"Men 35-44","Increase Sales",27,"Instagram",0.876726879127429,1639,1.65282607848062,"New York","French",76334.181,208518.912,695.06304,"Technology","2022-11-16","Code Crafters"
"146237",541960,"Men 35-44","Increase Sales",20,"Pinterest",0.0783262508571435,12400,6.7117795285565,"Miami","Spanish",7513.2288,32835.6,109.452,"Health","2022-01-09","Vital Vigor"
"79412",727479,"Men 35-44","Market Expansion",13,"Instagram",0.247627710757204,4098,16.4253690319051,"Los Angeles","English",34429.08,66553.5,221.845,"Technology","2022-07-29","NexGen Nerds"
"74527",973544,"Women 25-34","Product Launch",24,"Instagram",0.193964002962012,2804,24.397449682532,"Austin","English",20591.8284,42533.856,141.77952,"Technology","2022-07-09","Tech Titans"
"13642",264915,"All Ages","Brand Awareness",25,"Facebook",0.0677521191879918,6152,15.9066256502626,"Miami","French",9712.5248,38978.352,129.92784,"Technology","2022-03-31","Silicon Saga"
"27267",362122,"Men 45-60","Product Launch",25,"Facebook",0.0891080377355241,6475,26.2011203833093,"Las Vegas","French",2982.2144,16753.392,55.84464,"Home","2022-11-09","Decor Dreams"
"161113",979795,"Men 25-34","Brand Awareness",18,"Twitter",0.0480557879862933,13040,5.16844654305326,"Las Vegas","English",18167.424,92026.368,306.75456,"Technology","2022-01-02","Gadget Giants"
"52995",697900,"Women 45-60","Increase Sales",20,"Facebook",0.0323305214103392,13899,23.1128042625089,"Miami","French",23298.5984,91360.08,304.5336,"Fashion","2022-06-24","Fiber Fashion"
"171835",641796,"Men 18-24","Market Expansion",15,"Twitter",0.0571114429137703,9255,2.18876940257511,"Miami","French",425.92,3173.184,10.57728,"Home","2022-09-04","Cozy Corners"
"57017",195287,"Women 25-34","Brand Awareness",17,"Facebook",0.0869270901802337,2565,10.0595616650948,"Miami","English",9869.728,39586.176,131.95392,"Fashion","2022-09-22","Silk & Style"
"156390",951925,"Men 18-24","Product Launch",8,"Twitter",0.0484679691610394,14826,0.0310076107612786,"Miami","English",6970.24,23644.6,78.8153333333333,"Technology","2022-02-07","Code Crafters"
"7374",661623,"Men 35-44","Brand Awareness",24,"Facebook",0.189935607756009,6327,10.1260361554333,"Austin","French",22124.5596,45651.168,152.17056,"Technology","2022-11-10","NexGen Nerds"
"57070",135608,"Men 45-60","Increase Sales",1,"Facebook",0.0282540619746668,7512,0.947291378912776,"Austin","English",15268.24,26547.6,88.492,"Fashion","2022-08-15","Glam Garments"
"178376",192792,"All Ages","Brand Awareness",26,"Twitter",0.321688307237713,6040,4.706197465029,"New York","English",65636.571,179783.424,599.27808,"Food","2022-04-04","Nosh Nirvana"
"31975",247115,"Men 25-34","Increase Sales",9,"Facebook",0.0300652573989464,2769,14.0391925649344,"Miami","French",25454.08,83528.9,278.429666666667,"Food","2022-03-11","Savor Street"
"151610",380323,"Men 45-60","Product Launch",25,"Pinterest",0.0250091571702223,14999,12.8244958909468,"Austin","English",9766.4424,22258.368,74.19456,"Fashion","2022-03-26","Mode Maven"
"191812",281446,"Women 45-60","Increase Sales",6,"Twitter",0.0332928734903083,2212,3.02220179869607,"Austin","French",14919.32,25950.6,86.502,"Fashion","2022-03-20","Runway Rebels"
"179417",969529,"Women 25-34","Market Expansion",6,"Twitter",0.0514453946426418,9376,0.666716758861556,"Las Vegas","French",11492.48,49239,164.13,"Food","2022-06-03","Dine Divine"
"158492",724152,"Men 18-24","Increase Sales",25,"Twitter",0.0833443969541142,9956,4.92001842209185,"Las Vegas","French",29592.1472,148661.568,495.53856,"Technology","2022-12-10","NexGen Nerds"
"64949",224710,"Men 35-44","Product Launch",18,"Facebook",0.670879121235846,7851,18.4480095102324,"Los Angeles","English",13699.2086,33719.76,112.3992,"Fashion","2022-06-22","Vogue Visions"
"45220",742896,"Men 25-34","Increase Sales",5,"Facebook",0.0265660110281203,8879,8.54140152636165,"Miami","English",565.12,2893.8,9.646,"Health","2022-05-26","Balance Beam"
"99467",306533,"Women 25-34","Market Expansion",14,"Instagram",0.170745217794374,7144,7.61156010425197,"Austin","English",13992.16,24367.2,81.224,"Food","2022-07-28","Savor Street"
"71601",548727,"Men 45-60","Market Expansion",8,"Instagram",0.0604891716839706,2951,3.32000805738935,"Miami","English",1509.12,5952.8,19.8426666666667,"Technology","2022-07-24","Gadget Giants"
"29438",584948,"Women 35-44","Increase Sales",25,"Facebook",0.0883255852402926,3243,10.6585198800705,"Austin","French",21379.5868,44136.144,147.12048,"Home","2022-04-18","Nest Neat"
"43878",643901,"All Ages","Increase Sales",15,"Facebook",0.068506263189013,1826,1.43960848988244,"Miami","English",880.4928,4928.112,16.42704,"Health","2022-12-05","Well Wish"
"57927",982469,"Women 45-60","Increase Sales",4,"Facebook",0.116543996030357,13715,10.6118030006856,"Los Angeles","French",57479.38,109582.5,365.275,"Fashion","2022-11-27","Mode Maven"
"186272",390628,"Men 45-60","Market Expansion",17,"Twitter",0.0504032010307432,10039,7.22091905464382,"Austin","English",19973.3248,41276.736,137.58912,"Health","2022-10-06","Aura Align"
"106337",808085,"Men 35-44","Product Launch",19,"Instagram",0.0680195056178666,3317,37.6837084865654,"Miami","English",25109.92,98342.496,327.80832,"Health","2022-10-19","Pulse Point"
"23768",959110,"Men 25-34","Market Expansion",7,"Facebook",0.325969058875334,7403,32.3580588233695,"New York","English",72981.3,167132.8,557.109333333333,"Home","2022-07-16","Dwell Delight"
"118968",558999,"Women 18-24","Product Launch",1,"Instagram",0.0469946940246073,5665,3.08037921111977,"Las Vegas","English",5441.28,24033.6,80.112,"Fashion","2022-02-16","Mode Maven"
"75683",769397,"Women 35-44","Market Expansion",26,"Instagram",0.438798158663686,10510,1.92642614266458,"Los Angeles","English",11585.4354,29019.6,96.732,"Technology","2022-07-04","Gadget Giants"
"65955",911159,"Women 18-24","Market Expansion",14,"Instagram",0.0599414973608019,13737,5.15893500821426,"Las Vegas","English",6977.92,30432.6,101.442,"Technology","2022-05-06","NexGen Nerds"
"8838",387657,"Women 35-44","Increase Sales",29,"Facebook",0.0507123956074346,11765,22.7841056443305,"Miami","French",9399.6672,37771.776,125.90592,"Technology","2022-02-25","Quantum Quirks"
"108065",931821,"Women 18-24","Brand Awareness",4,"Instagram",0.0443979416857385,1781,19.2474623059145,"Austin","English",19894.68,34453.2,114.844,"Health","2022-08-04","Pulse Point"
"80324",759240,"Women 35-44","Brand Awareness",2,"Instagram",0.0628810216294611,7796,7.09365807054607,"Miami","Spanish",9688.32,32451.3,108.171,"Technology","2022-07-05","Innovate Infinity"
"175743",675394,"Men 35-44","Market Expansion",5,"Twitter",0.268247551363706,5300,1.16988042857001,"Los Angeles","English",73170.72,138876,462.92,"Food","2022-09-13","Epicurean Edge"
"188415",422759,"Women 25-34","Product Launch",28,"Twitter",0.094021273685413,10934,7.38786382398956,"Las Vegas","English",22198.176,112006.8,373.356,"Health","2022-07-17","Wellness Waves"
"34123",393302,"Men 35-44","Increase Sales",8,"Facebook",0.293441499931354,12628,12.9426235252809,"Los Angeles","English",23690.52,46504.5,155.015,"Food","2022-12-10","Dine Divine"
"143826",146318,"Women 25-34","Market Expansion",7,"Pinterest",0.048443045675478,3383,8.71711641246399,"Miami","Spanish",7902.72,28830.9,96.103,"Food","2022-11-11","Gourmet Grove"
"197290",989443,"Women 18-24","Product Launch",13,"Twitter",0.269508687441526,10731,0.700736203568083,"Los Angeles","English",16795.66,33634.5,112.115,"Fashion","2022-04-19","Style Sphere"
"108005",890271,"Men 35-44","Brand Awareness",26,"Instagram",0.0773625704597941,4808,30.2773029735494,"Las Vegas","English",4454.3488,24048.576,80.16192,"Health","2022-10-19","Elixir Essence"
"179752",186900,"Women 45-60","Market Expansion",4,"Twitter",0.0317387645607098,11754,3.91714988391549,"Austin","French",6762.6,12012.6,40.042,"Food","2022-05-15","Culinary Quest"
"51299",370473,"All Ages","Brand Awareness",6,"Facebook",0.0352114980596727,3585,9.76988628165754,"Las Vegas","English",18416,78076.8,260.256,"Fashion","2022-01-04","Attire Artistry"
"54628",342114,"Women 25-34","Increase Sales",23,"Facebook",0.141462923614204,13911,8.99305266488606,"Austin","English",5372.1096,11581.92,38.6064,"Fashion","2022-03-16","Style Sphere"
"16091",416359,"Men 45-60","Increase Sales",27,"Facebook",0.211243763333448,8682,29.984721687142,"New York","English",37329.831,103760.64,345.8688,"Technology","2022-03-30","Pixel Pioneers"
"139152",127888,"Women 18-24","Product Launch",13,"Pinterest",0.4396804466391,4420,12.5871786674354,"New York","English",18757.2,48104,160.346666666667,"Food","2022-11-11","Epicurean Edge"
"19071",673901,"Men 18-24","Product Launch",29,"Facebook",0.300250261272769,10925,26.2945148712171,"Los Angeles","English",103940.6214,234206.64,780.6888,"Home","2022-01-26","Nest Neat"
"190775",960472,"Men 18-24","Product Launch",18,"Twitter",0.6257459024706,1187,3.57491464970399,"Los Angeles","English",51418.829,117521.28,391.7376,"Health","2022-05-05","Well Wish"
"111069",668249,"Women 25-34","Increase Sales",15,"Instagram",0.0824120754414196,12755,14.9015888484304,"Las Vegas","French",18031.904,91357.632,304.52544,"Fashion","2022-08-25","Trend Tailors"
"156096",307580,"Women 18-24","Increase Sales",4,"Twitter",0.0472316905740976,9531,1.77001072010211,"Las Vegas","English",24318.72,102663,342.21,"Technology","2022-09-20","Tech Titans"
"128924",780203,"All Ages","Increase Sales",1,"Pinterest",0.0414080397258024,10635,0.934423131187722,"Las Vegas","Spanish",9744.64,45504.9,151.683,"Technology","2022-07-13","Gadget Giants"
"156457",364585,"All Ages","Product Launch",10,"Twitter",0.0267404298841891,6387,0.0671939320849309,"Miami","English",8013.44,27024.9,90.083,"Technology","2022-10-04","Pixel Pioneers"
"143630",314596,"Men 18-24","Increase Sales",4,"Pinterest",0.153558036766801,3171,10.9132309151028,"Austin","French",9293.96,17754.3,59.181,"Food","2022-12-27","Dine Divine"
"166381",923342,"Women 35-44","Market Expansion",7,"Twitter",0.18724471950822,10735,1.00919163573133,"New York","English",58512.3,134483.2,448.277333333333,"Technology","2022-08-24","Tech Titans"
"73099",886939,"Men 35-44","Brand Awareness",11,"Instagram",0.678465376470259,3246,3.66104974954376,"New York","French",48113.1,111012.8,370.042666666667,"Technology","2022-05-04","Cyber Circuit"
"43219",651820,"Men 45-60","Increase Sales",25,"Facebook",0.0620065739372278,5251,10.3669526002372,"Las Vegas","French",18383.4816,93099.456,310.33152,"Health","2022-02-06","Aura Align"
"23571",934677,"Men 35-44","Product Launch",24,"Facebook",0.505070308889413,11351,14.7279245262721,"Los Angeles","English",77483.8988,175424.4,584.748,"Home","2022-03-16","Cozy Corners"
"166820",641553,"Women 18-24","Increase Sales",4,"Twitter",0.0448925665249988,9729,2.46110822871124,"Las Vegas","English",22092.16,93389.4,311.298,"Technology","2022-03-25","Pixel Pioneers"
"43367",382604,"Women 25-34","Market Expansion",15,"Facebook",0.204419794647653,3383,23.9948456488155,"Austin","English",1143.2564,2981.664,9.93888,"Health","2022-12-12","Fitness Front"
"48846",668930,"Women 35-44","Increase Sales",25,"Facebook",0.0566347985961439,10018,4.23202904999312,"Las Vegas","French",14344.9856,73081.44,243.6048,"Health","2022-10-01","Vigor Valley"
"15277",269009,"All Ages","Brand Awareness",20,"Facebook",0.0956235132755116,4877,56.2194942110393,"Las Vegas","French",26241.3184,132049.44,440.1648,"Technology","2022-06-04","Cyber Circuit"
"59027",920700,"Men 18-24","Product Launch",16,"Facebook",0.124218323061308,13505,13.8937649308652,"New York","English",55594.539,152817.408,509.39136,"Fashion","2022-09-30","Attire Artistry"
"177214",754130,"Women 45-60","Increase Sales",12,"Twitter",0.0587376218461008,5703,3.02373333137716,"New York","English",70690.2,161964.8,539.882666666667,"Food","2022-08-06","Palate Paradise"
"41693",682318,"Men 45-60","Market Expansion",15,"Facebook",0.0430736825445971,12725,43.4988143538684,"Las Vegas","English",2025.8304,12013.92,40.0464,"Health","2022-11-20","Pulse Point"
"164899",873784,"Women 25-34","Market Expansion",19,"Twitter",0.27660682942085,6470,5.77213804153272,"Las Vegas","Spanish",11682.5984,59881.68,199.6056,"Technology","2022-12-01","Cyber Circuit"
"59929",107466,"All Ages","Product Launch",13,"Facebook",0.0310064154728234,12832,12.2854172735395,"Austin","Spanish",16258.32,28239,94.13,"Fashion","2022-06-09","Mode Maven"
"119387",338995,"Women 18-24","Market Expansion",28,"Instagram",0.101490389819397,6807,10.8686716499496,"Las Vegas","French",5236.4928,27928.8,93.096,"Fashion","2022-08-13","Vogue Visions"
"193263",439258,"Men 25-34","Brand Awareness",10,"Twitter",0.0337415866645486,10026,3.16879036091089,"Las Vegas","French",4436.48,19847.7,66.159,"Fashion","2022-08-28","Silk & Style"
"83549",756702,"Men 18-24","Increase Sales",28,"Instagram",0.395490552748584,2049,11.3339650195724,"New York","English",42853.965,118596.096,395.32032,"Home","2022-03-08","Nest Neat"
"134081",366378,"Men 18-24","Market Expansion",13,"Pinterest",0.151874497505123,7563,8.89484181763824,"Austin","Spanish",10448.88,19923.6,66.412,"Home","2022-07-13","Nest Neat"
"104504",372391,"Women 35-44","Increase Sales",7,"Instagram",0.0207780032334237,12695,5.63734670841339,"Miami","English",23314.56,76596.1,255.320333333333,"Health","2022-10-27","Aura Align"
"91953",553232,"Women 35-44","Increase Sales",8,"Instagram",0.18998857902804,6556,9.4664119619528,"New York","Spanish",44919,103804.8,346.016,"Food","2022-07-23","Nosh Nirvana"
"117460",736773,"Women 25-34","Brand Awareness",21,"Instagram",0.175979501299668,8532,69.7681342590648,"Austin","French",17620.1168,36491.04,121.6368,"Fashion","2022-07-26","Attire Artistry"
"98580",348968,"Women 45-60","Market Expansion",22,"Instagram",0.059738366194059,13248,4.81415783587014,"Austin","English",10316.3632,21636.72,72.1224,"Food","2022-11-18","Feast Flavors"
"158807",816995,"Men 25-34","Market Expansion",27,"Twitter",0.0406279026257197,1457,3.88755610084069,"Las Vegas","English",24714.976,124483.392,414.94464,"Technology","2022-03-05","Gadget Giants"
"80315",715207,"Men 25-34","Increase Sales",22,"Instagram",0.296877777719755,7210,31.2887146462432,"Los Angeles","English",108245.9224,243768.96,812.5632,"Technology","2022-10-17","Giga Geeks"
"46164",798976,"Women 35-44","Market Expansion",14,"Facebook",0.0198991786513929,11237,6.74727344308477,"Miami","Spanish",24044.8,78962.8,263.209333333333,"Health","2022-02-12","Vigor Valley"
"124964",813402,"Men 18-24","Market Expansion",25,"Instagram",0.24311288561077,13790,32.2578188044584,"New York","English",99119.328,269710.848,899.03616,"Fashion","2022-01-20","Attire Artistry"
"173636",449771,"All Ages","Brand Awareness",7,"Twitter",0.0232891005365862,14623,3.05022104703794,"Austin","Spanish",12162.8,21240.3,70.801,"Home","2022-06-22","Nest Neat"
"46145",421731,"Women 25-34","Increase Sales",8,"Facebook",0.306171974939351,3011,2.21603975800028,"Los Angeles","French",42078.4,80832,269.44,"Health","2022-04-22","Pulse Point"
"73107",428268,"Women 35-44","Market Expansion",18,"Instagram",0.0657307087334948,6902,17.0273240771148,"Miami","English",30234.1248,118100.304,393.66768,"Technology","2022-07-03","Giga Geeks"
"130019",202663,"Women 18-24","Market Expansion",6,"Pinterest",0.0817413350065218,5395,9.02069888819017,"Las Vegas","Spanish",12935.04,60111.9,200.373,"Technology","2022-09-29","Tech Titans"
"156463",711594,"Men 25-34","Brand Awareness",11,"Twitter",0.0237120789356227,14431,0.187040726962062,"Miami","Spanish",8065.28,27193.6,90.6453333333333,"Technology","2022-01-28","Innovate Infinity"
"60044",580250,"Women 35-44","Product Launch",15,"Facebook",0.205866722444595,12122,18.8170444066584,"New York","English",38839.185,107815.68,359.3856,"Fashion","2022-08-11","Silk & Style"
"115953",779917,"Women 25-34","Increase Sales",18,"Instagram",0.0180601492701356,8106,37.1037428989511,"Miami","Spanish",9311.3856,37432.08,124.7736,"Fashion","2022-10-23","Silk & Style"
"157163",909158,"Men 25-34","Product Launch",16,"Twitter",0.0315843695144843,11130,1.02496265806197,"Miami","English",26045.3952,101952.144,339.84048,"Technology","2022-06-14","Giga Geeks"
